UniqueID,TempID,Collector,Apidae,Diptera,Apicystis,Ascosphaera,Aspergillus,CrithidiaSpp,CrithidiaBombi,CrithidiaExpoeki,NosemaCeranae,NosemaBombi,Order,Family,Genus,SubGenus,Species,Determiner,Date,Lat,Long
SF5623,5623,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5624,5624,ML,1,,1,1,,1,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5625,5625,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5626,5626,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5627,5627,ML,,,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5628,5628,ML,,,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5629,5629,ML,,,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5630,5630,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5631,5631,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5632,5632,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5633,5633,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/30/19,38.685497,-121.984531
SF5634,5634,ML,,,,,,,,,,,,,,,,,7/30/19,38.685497,-121.984531
SF5635,5635,ML,,1,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/30/19,38.685497,-121.984531
SF5636,5636,ML,,,,,,,,,,,,,,,,,7/30/19,38.685497,-121.984531
SF5637,5637,ML,,,,,,,,,,,,,,,,,7/30/19,38.685497,-121.984531
SF5638,5638,ML,,,,,,,,,,,,,,,,,7/30/19,38.685497,-121.984531
SF5639,5639,ML,1,,,,,,1,1,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,7/30/19,38.685497,-121.984531
SF5640,5640,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5641,5641,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5642,5642,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5643,5643,ML,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5644,5644,ML,1,,,,,,1,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5645,5645,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5646,5646,ML,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5647,5647,ML,,,,,,,,,,,,,,,,,7/30/19,38.685497,-121.984531
SF5648,5648,ML,,,,,,,,,,,,,,,,,7/30/19,38.685497,-121.984531
SF5649,5649,ML,1,,,1,,,,,1,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/30/19,38.685497,-121.984531
SF5650,5650,ML,,1,,,,,,,,,Diptera,Syrphidae,Helophilus,,latifrons,A.Onos,7/30/19,38.685497,-121.984531
SF5651,5651,HP,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,7/30/19,38.649792,-121.980569
SF5652,5652,HP,,,,,,,,,,,,,,,,,7/30/19,38.649792,-121.980569
SF5653,5653,HP,,,,,,,,,,,,,,,,,7/30/19,38.649792,-121.980569
SF5654,5654,HP,,,,,,,,,,,,,,,,,7/30/19,38.649792,-121.980569
SF5655,5655,HP,,,,,,,,,,,,,,,,,7/30/19,38.649792,-121.980569
SF5656,5656,HP,,,,,,,,,,,,,,,,,7/30/19,38.649792,-121.980569
SF5657,5657,GS,,,,,,,,,,,,,,,,,7/31/19,38.6805569,-121.9396055
SF5658,5658,GS,,,,,,,,,,,,,,,,,7/31/19,38.6805569,-121.9396055
SF5659,5659,GS,,,,,,,,,,,,,,,,,7/31/19,38.6805569,-121.9396055
SF5660,5660,GS,,,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/31/19,38.6805569,-121.9396055
SF5661,5661,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/31/19,38.6805569,-121.9396055
SF5662,5662,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/31/19,38.6805569,-121.9396055
SF5663,5663,GS,1,,,,,,,,,,Hymenoptera,Apidae,Ceratina,,dallatorreana,K.Watrous,7/31/19,38.6805569,-121.9396055
SF5664,5664,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5665,5665,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5666,5666,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5667,5667,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5668,5668,GS,1,,1,1,,,,,,,,,,,,,7/31/19,38.6805569,-121.9396055
SF5669,5669,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5670,5670,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5671,5671,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5672,5672,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5673,5673,GS,,,,,,,,,,,,,,,,,7/31/19,38.6805569,-121.9396055
SF5674,5674,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5675,5675,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5676,5676,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5677,5677,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5678,5678,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5679,5679,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5680,5680,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5681,5681,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5682,5682,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5683,5683,GS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6805569,-121.9396055
SF5684,5684,GS,,,,,,,,,,,,,,,,,7/31/19,38.6805569,-121.9396055
SF5685,5685,GS,,,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/31/19,38.6805569,-121.9396055
SF5686,5686,GS,,,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/31/19,38.6805569,-121.9396055
SF5687,5687,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5688,5688,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5689,5689,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5690,5690,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5691,5691,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5692,5692,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5693,5693,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5694,5694,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5695,5695,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5696,5696,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5697,5697,HP,1,,1,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5698,5698,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5699,5699,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5700,5700,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5701,5701,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5702,5702,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5703,5703,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5704,5704,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5705,5705,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5706,5706,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5707,5707,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5708,5708,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5709,5709,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5710,5710,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5711,5711,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5712,5712,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5713,5713,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5714,5714,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5715,5715,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5716,5716,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5717,5717,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5718,5718,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5719,5719,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5720,5720,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5721,5721,HP,1,,,1,,,,,,1,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5722,5722,HP,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/31/19,38.6950114,-121.8905656
SF5723,5723,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5724,5724,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5725,5725,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5726,5726,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5727,5727,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5728,5728,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5729,5729,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5730,5730,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5731,5731,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5732,5732,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5733,5733,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5734,5734,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5735,5735,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5736,5736,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5737,5737,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5738,5738,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5739,5739,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5740,5740,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5741,5741,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5742,5742,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/31/19,38.6950114,-121.8905656
SF5743,5743,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/31/19,38.6950114,-121.8905656
SF5744,5744,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5745,5745,HP,1,,1,1,,,,,,1,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5746,5746,HP,1,,,,,1,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5747,5747,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5748,5748,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5749,5749,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5750,5750,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5751,5751,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5752,5752,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5753,5753,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5754,5754,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5755,5755,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5756,5756,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5757,5757,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5758,5758,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5759,5759,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5760,5760,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5761,5761,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5762,5762,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5763,5763,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5764,5764,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5765,5765,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5766,5766,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5767,5767,HP,1,,1,,,,,,1,,Hymenoptera,Apidae,Xylocopa,Neoxylocopa,varipuncta,K.Watrous,7/31/19,38.6950114,-121.8905656
SF5768,5768,HP,1,,1,,,,,,,,Hymenoptera,Apidae,Xylocopa,Neoxylocopa,varipuncta,K.Watrous,7/31/19,38.6950114,-121.8905656
SF5769,5769,HP,1,,1,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5770,5770,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/31/19,38.6950114,-121.8905656
SF5771,5771,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5772,5772,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5773,5773,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5774,5774,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5775,5775,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5776,5776,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5777,5777,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5778,5778,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5779,5779,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5780,5780,HP,,,,,,,,,,,,,,,,,7/31/19,38.6950114,-121.8905656
SF5781,5781,GS,,,,,,,,,,,,,,,,,8/1/19,38.748983,-121.748527
SF5782,5782,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5783,5783,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5784,5784,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5785,5785,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5786,5786,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5787,5787,GS,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,8/1/19,38.748983,-121.748527
SF5788,5788,GS,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,8/1/19,38.748983,-121.748527
SF5789,5789,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5790,5790,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5791,5791,GS,1,,1,,,,1,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5792,5792,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5793,5793,GS,1,,,,,,,,1,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5794,5794,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5795,5795,GS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5796,5796,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5797,5797,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5798,5798,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5799,5799,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5800,5800,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5801,5801,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5802,5802,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5803,5803,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5804,5804,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,8/1/19,38.748983,-121.748527
SF5805,5805,GS,1,,1,1,,,1,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5806,5806,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5807,5807,GS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5808,5808,GS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5809,5809,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
SF5810,5810,GS,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,8/1/19,38.748983,-121.748527
